above_list,zip,month,year
0.448,98008,10,2014
0.308,98010,10,2014
0.252,98011,10,2014
0.31,98012,10,2014
0.282,98014,10,2014
0.19,98019,10,2014
0.207,98020,10,2014
0.314,98021,10,2014
0.242,98022,10,2014
0.335,98023,10,2014
0.2,98024,10,2014
0.264,98026,10,2014
0.278,98027,10,2014
0.265,98028,10,2014
0.259,98029,10,2014
0.268,98030,10,2014
0.366,98031,10,2014
0.275,98032,10,2014
0.223,98033,10,2014
0.306,98034,10,2014
0.274,98036,10,2014
0.279,98037,10,2014
0.412,98038,10,2014
0.2,98039,10,2014
0.208,98040,10,2014
0.308,98042,10,2014
0.313,98043,10,2014
0.191,98045,10,2014
0.308,98047,10,2014
0,98050,10,2014
0.1,98051,10,2014
0.32,98052,10,2014
0.178,98053,10,2014
0.318,98055,10,2014
0.188,98056,10,2014
0.077,98057,10,2014
0.287,98058,10,2014
0.275,98059,10,2014
0.409,98065,10,2014
0.2,98070,10,2014
0.297,98072,10,2014
0.189,98074,10,2014
0.293,98075,10,2014
0.258,98077,10,2014
0.2,98087,10,2014
0.316,98092,10,2014
0.25,98101,10,2014
0.16,98102,10,2014
0.417,98103,10,2014
0.1,98104,10,2014
0.396,98105,10,2014
0.311,98106,10,2014
0.441,98107,10,2014
0.373,98108,10,2014
0.315,98109,10,2014
0.28,98112,10,2014
0.421,98115,10,2014
0.258,98116,10,2014
0.439,98117,10,2014
0.327,98118,10,2014
0.227,98119,10,2014
0.146,98121,10,2014
0.346,98122,10,2014
0.429,98125,10,2014
0.305,98126,10,2014
0.32,98133,10,2014
0,98134,10,2014
0.281,98136,10,2014
0.299,98144,10,2014
0.283,98146,10,2014
0.324,98148,10,2014
0.369,98155,10,2014
0,98164,10,2014
0.178,98166,10,2014
0.357,98168,10,2014
0.213,98177,10,2014
0.333,98178,10,2014
0.156,98188,10,2014
0.304,98198,10,2014
0.323,98199,10,2014
0.267,98201,10,2014
0.319,98203,10,2014
0.274,98204,10,2014
0,98205,10,2014
0,98206,10,2014
0.256,98208,10,2014
0.267,98223,10,2014
0,98224,10,2014
0,98241,10,2014
0.364,98251,10,2014
0.283,98252,10,2014
0,98256,10,2014
0.35,98258,10,2014
0.333,98270,10,2014
0.265,98271,10,2014
0.281,98272,10,2014
0.208,98275,10,2014
0.25,98288,10,2014
0.187,98290,10,2014
0.265,98292,10,2014
0.167,98294,10,2014
0.167,98296,10,2014
0.315,98001,11,2014
0.263,98002,11,2014
0.327,98003,11,2014
0.136,98004,11,2014
0.288,98005,11,2014
0.385,98006,11,2014
0.246,98007,11,2014
0.386,98008,11,2014
0.2,98010,11,2014
0.2,98011,11,2014
0.274,98012,11,2014
0.313,98014,11,2014
0.175,98019,11,2014
0.221,98020,11,2014
0.317,98021,11,2014
0.229,98022,11,2014
0.318,98023,11,2014
0.136,98024,11,2014
0.285,98026,11,2014
0.254,98027,11,2014
0.172,98028,11,2014
0.207,98029,11,2014
0.308,98030,11,2014
0.299,98031,11,2014
0.302,98032,11,2014
0.186,98033,11,2014
0.245,98034,11,2014
0.259,98036,11,2014
0.275,98037,11,2014
0.337,98038,11,2014
0.211,98039,11,2014
0.185,98040,11,2014
0.272,98042,11,2014
0.325,98043,11,2014
0.2,98045,11,2014
0.538,98047,11,2014
0,98050,11,2014
0.2,98051,11,2014
0.281,98052,11,2014
0.146,98053,11,2014
0.229,98055,11,2014
0.211,98056,11,2014
0.069,98057,11,2014
0.286,98058,11,2014
0.21,98059,11,2014
0.45,98065,11,2014
0.188,98070,11,2014
0.233,98072,11,2014
0.209,98074,11,2014
0.252,98075,11,2014
0.241,98077,11,2014
0.194,98087,11,2014
0.303,98092,11,2014
0.213,98101,11,2014
0.242,98102,11,2014
0.361,98103,11,2014
0.15,98104,11,2014
0.365,98105,11,2014
0.276,98106,11,2014
0.406,98107,11,2014
0.381,98108,11,2014
0.299,98109,11,2014
0.292,98112,11,2014
0.347,98115,11,2014
0.261,98116,11,2014
0.365,98117,11,2014
0.315,98118,11,2014
0.259,98119,11,2014
0.205,98121,11,2014
0.301,98122,11,2014
0.379,98125,11,2014
0.227,98126,11,2014
0.277,98133,11,2014
0,98134,11,2014
0.222,98136,11,2014
0.325,98144,11,2014
0.282,98146,11,2014
0.29,98148,11,2014
0.376,98155,11,2014
0,98164,11,2014
0.165,98166,11,2014
0.392,98168,11,2014
0.183,98177,11,2014
0.305,98178,11,2014
0.161,98188,11,2014
0.308,98198,11,2014
0.336,98199,11,2014
0.33,98201,11,2014
0.297,98203,11,2014
0.28,98204,11,2014
0,98205,11,2014
0,98206,11,2014
0.248,98208,11,2014
0.243,98223,11,2014
0,98224,11,2014
0.125,98241,11,2014
0.24,98251,11,2014
0.257,98252,11,2014
0,98256,11,2014
0.314,98258,11,2014
0.24,98270,11,2014
0.233,98271,11,2014
0.267,98272,11,2014
0.221,98275,11,2014
0,98288,11,2014
0.174,98290,11,2014
0.286,98292,11,2014
0.152,98294,11,2014
0.144,98296,11,2014
0.345,98001,12,2014
0.239,98002,12,2014
0.321,98003,12,2014
0.144,98004,12,2014
0.319,98005,12,2014
0.38,98006,12,2014
0.219,98007,12,2014
0.303,98008,12,2014
0.133,98010,12,2014
0.212,98011,12,2014
0.236,98012,12,2014
0.219,98014,12,2014
0.156,98019,12,2014
0.147,98020,12,2014
0.266,98021,12,2014
0.229,98022,12,2014
0.3,98023,12,2014
0.095,98024,12,2014
0.28,98026,12,2014
0.207,98027,12,2014
0.125,98028,12,2014
0.198,98029,12,2014
0.294,98030,12,2014
0.286,98031,12,2014
0.253,98032,12,2014
0.198,98033,12,2014
0.233,98034,12,2014
0.264,98036,12,2014
0.276,98037,12,2014
0.285,98038,12,2014
0.267,98039,12,2014
0.147,98040,12,2014
0.297,98042,12,2014
0.299,98043,12,2014
0.235,98045,12,2014
0.6,98047,12,2014
0,98050,12,2014
0.25,98051,12,2014
0.292,98052,12,2014
0.138,98053,12,2014
0.226,98055,12,2014
0.222,98056,12,2014
0.167,98057,12,2014
0.287,98058,12,2014
0.183,98059,12,2014
0.424,98065,12,2014
0.186,98070,12,2014
0.224,98072,12,2014
0.19,98074,12,2014
0.234,98075,12,2014
0.189,98077,12,2014
0.229,98087,12,2014
0.286,98092,12,2014
0.213,98101,12,2014
0.264,98102,12,2014
0.365,98103,12,2014
0.091,98104,12,2014
0.337,98105,12,2014
0.25,98106,12,2014
0.405,98107,12,2014
0.414,98108,12,2014
0.31,98109,12,2014
0.293,98112,12,2014
0.311,98115,12,2014
0.243,98116,12,2014
0.361,98117,12,2014
0.313,98118,12,2014
0.247,98119,12,2014
0.218,98121,12,2014
0.288,98122,12,2014
0.319,98125,12,2014
0.274,98126,12,2014
0.263,98133,12,2014
0,98134,12,2014
0.266,98136,12,2014
0.327,98144,12,2014
0.203,98146,12,2014
0.13,98148,12,2014
0.327,98155,12,2014
0,98164,12,2014
0.159,98166,12,2014
0.347,98168,12,2014
0.241,98177,12,2014
0.33,98178,12,2014
0.14,98188,12,2014
0.306,98198,12,2014
0.341,98199,12,2014
0.375,98201,12,2014
0.272,98203,12,2014
0.275,98204,12,2014
0,98205,12,2014
0,98206,12,2014
0.249,98208,12,2014
0.194,98223,12,2014
0.2,98241,12,2014
0.238,98251,12,2014
0.136,98252,12,2014
0,98256,12,2014
0.289,98258,12,2014
0.257,98270,12,2014
0.25,98271,12,2014
0.275,98272,12,2014
0.192,98275,12,2014
0,98288,12,2014
0.17,98290,12,2014
0.243,98292,12,2014
0.115,98294,12,2014
0.167,98296,12,2014
0.311,98001,1,2015
0.236,98002,1,2015
0.33,98003,1,2015
0.146,98004,1,2015
0.333,98005,1,2015
0.394,98006,1,2015
0.25,98007,1,2015
0.299,98008,1,2015
0.158,98010,1,2015
0.2,98011,1,2015
0.25,98012,1,2015
0.233,98014,1,2015
0.161,98019,1,2015
0.18,98020,1,2015
0.216,98021,1,2015
0.224,98022,1,2015
0.281,98023,1,2015
0.071,98024,1,2015
0.271,98026,1,2015
0.143,98027,1,2015
0.15,98028,1,2015
0.181,98029,1,2015
0.301,98030,1,2015
0.272,98031,1,2015
0.242,98032,1,2015
0.189,98033,1,2015
0.223,98034,1,2015
0.274,98036,1,2015
0.267,98037,1,2015
0.239,98038,1,2015
0.2,98039,1,2015
0.169,98040,1,2015
0.31,98042,1,2015
0.31,98043,1,2015
0.245,98045,1,2015
0.417,98047,1,2015
0,98050,1,2015
0.333,98051,1,2015
0.285,98052,1,2015
0.114,98053,1,2015
0.2,98055,1,2015
0.248,98056,1,2015
0.222,98057,1,2015
0.28,98058,1,2015
0.184,98059,1,2015
0.344,98065,1,2015
0.182,98070,1,2015
0.273,98072,1,2015
0.209,98074,1,2015
0.277,98075,1,2015
0.184,98077,1,2015
0.234,98087,1,2015
0.278,98092,1,2015
0.189,98101,1,2015
0.333,98102,1,2015
0.333,98103,1,2015
0.063,98104,1,2015
0.269,98105,1,2015
0.209,98106,1,2015
0.386,98107,1,2015
0.4,98108,1,2015
0.328,98109,1,2015
0.338,98112,1,2015
0.284,98115,1,2015
0.224,98116,1,2015
0.315,98117,1,2015
0.282,98118,1,2015
0.212,98119,1,2015
0.2,98121,1,2015
0.3,98122,1,2015
0.27,98125,1,2015
0.263,98126,1,2015
0.269,98133,1,2015
0,98134,1,2015
0.276,98136,1,2015
0.28,98144,1,2015
0.221,98146,1,2015
0.238,98148,1,2015
0.234,98155,1,2015
0.183,98166,1,2015
0.362,98168,1,2015
0.313,98177,1,2015
0.289,98178,1,2015
0.143,98188,1,2015
0.26,98198,1,2015
0.343,98199,1,2015
0.289,98201,1,2015
0.32,98203,1,2015
0.283,98204,1,2015
0.246,98208,1,2015
0.206,98223,1,2015
1,98224,1,2015
0.4,98241,1,2015
0.263,98251,1,2015
0.304,98252,1,2015
0,98256,1,2015
0.256,98258,1,2015
0.237,98270,1,2015
0.279,98271,1,2015
0.257,98272,1,2015
0.169,98275,1,2015
0,98288,1,2015
0.171,98290,1,2015
0.2,98292,1,2015
0.227,98294,1,2015
0.21,98296,1,2015
0.302,98001,2,2015
0.225,98002,2,2015
0.312,98003,2,2015
0.183,98004,2,2015
0.271,98005,2,2015
0.443,98006,2,2015
0.245,98007,2,2015
0.413,98008,2,2015
0.182,98010,2,2015
0.213,98011,2,2015
0.274,98012,2,2015
0.25,98014,2,2015
0.205,98019,2,2015
0.234,98020,2,2015
0.21,98021,2,2015
0.23,98022,2,2015
0.283,98023,2,2015
0.125,98024,2,2015
0.297,98026,2,2015
0.205,98027,2,2015
0.14,98028,2,2015
0.225,98029,2,2015
0.313,98030,2,2015
0.346,98031,2,2015
0.176,98032,2,2015
0.264,98033,2,2015
0.235,98034,2,2015
0.311,98036,2,2015
0.313,98037,2,2015
0.283,98038,2,2015
0.286,98039,2,2015
0.2,98040,2,2015
0.287,98042,2,2015
0.306,98043,2,2015
0.255,98045,2,2015
0.2,98047,2,2015
0,98050,2,2015
0.25,98051,2,2015
0.333,98052,2,2015
0.12,98053,2,2015
0.349,98055,2,2015
0.236,98056,2,2015
0.231,98057,2,2015
0.289,98058,2,2015
0.238,98059,2,2015
0.264,98065,2,2015
0.407,98070,2,2015
0.293,98072,2,2015
0.204,98074,2,2015
0.282,98075,2,2015
0.189,98077,2,2015
0.216,98087,2,2015
0.263,98092,2,2015
0.219,98101,2,2015
0.36,98102,2,2015
0.379,98103,2,2015
0.056,98104,2,2015
0.254,98105,2,2015
0.265,98106,2,2015
0.356,98107,2,2015
0.372,98108,2,2015
0.393,98109,2,2015
0.371,98112,2,2015
0.342,98115,2,2015
0.244,98116,2,2015
0.327,98117,2,2015
0.316,98118,2,2015
0.232,98119,2,2015
0.189,98121,2,2015
0.328,98122,2,2015
0.282,98125,2,2015
0.337,98126,2,2015
0.273,98133,2,2015
0.345,98136,2,2015
0.273,98144,2,2015
0.197,98146,2,2015
0.467,98148,2,2015
0.2,98155,2,2015
0.176,98166,2,2015
0.346,98168,2,2015
0.447,98177,2,2015
0.371,98178,2,2015
0.262,98188,2,2015
0.28,98198,2,2015
0.398,98199,2,2015
0.247,98201,2,2015
0.323,98203,2,2015
0.302,98204,2,2015
0.232,98208,2,2015
0.204,98223,2,2015
1,98224,2,2015
0.125,98241,2,2015
0.462,98251,2,2015
0.452,98252,2,2015
0,98256,2,2015
0.258,98258,2,2015
0.362,98270,2,2015
0.397,98271,2,2015
0.222,98272,2,2015
0.192,98275,2,2015
0,98288,2,2015
0.175,98290,2,2015
0.13,98292,2,2015
0.19,98294,2,2015
0.2,98296,2,2015
0.182,98001,3,2015
0.312,98002,3,2015
0.319,98003,3,2015
0.258,98004,3,2015
0.327,98005,3,2015
0.508,98006,3,2015
0.308,98007,3,2015
0.439,98008,3,2015
0.286,98010,3,2015
0.291,98011,3,2015
0.3,98012,3,2015
0.25,98014,3,2015
0.36,98019,3,2015
0.278,98020,3,2015
0.248,98021,3,2015
0.246,98022,3,2015
0.27,98023,3,2015
0.1,98024,3,2015
0.303,98026,3,2015
0.333,98027,3,2015
0.202,98028,3,2015
0.296,98029,3,2015
0.326,98030,3,2015
0.382,98031,3,2015
0.289,98032,3,2015
0.303,98033,3,2015
0.354,98034,3,2015
0.311,98036,3,2015
0.361,98037,3,2015
0.351,98038,3,2015
0.25,98039,3,2015
0.259,98040,3,2015
0.329,98042,3,2015
0.391,98043,3,2015
0.333,98045,3,2015
0.375,98047,3,2015
0,98050,3,2015
0.4,98051,3,2015
0.444,98052,3,2015
0.223,98053,3,2015
0.471,98055,3,2015
0.279,98056,3,2015
0.24,98057,3,2015
0.32,98058,3,2015
0.314,98059,3,2015
0.258,98065,3,2015
0.364,98070,3,2015
0.352,98072,3,2015
0.364,98074,3,2015
0.354,98075,3,2015
0.265,98077,3,2015
0.274,98087,3,2015
0.255,98092,3,2015
0.433,98101,3,2015
0.377,98102,3,2015
0.496,98103,3,2015
0.067,98104,3,2015
0.339,98105,3,2015
0.314,98106,3,2015
0.4,98107,3,2015
0.318,98108,3,2015
0.433,98109,3,2015
0.396,98112,3,2015
0.523,98115,3,2015
0.303,98116,3,2015
0.464,98117,3,2015
0.391,98118,3,2015
0.36,98119,3,2015
0.25,98121,3,2015
0.411,98122,3,2015
0.295,98125,3,2015
0.333,98126,3,2015
0.333,98133,3,2015
0,98134,3,2015
0.415,98136,3,2015
0.362,98144,3,2015
0.256,98146,3,2015
0.333,98148,3,2015
0.278,98155,3,2015
0,98164,3,2015
0.231,98166,3,2015
0.359,98168,3,2015
0.491,98177,3,2015
0.485,98178,3,2015
0.438,98188,3,2015
0.28,98198,3,2015
0.494,98199,3,2015
0.27,98201,3,2015
0.324,98203,3,2015
0.258,98204,3,2015
0.309,98208,3,2015
0.252,98223,3,2015
1,98224,3,2015
0.167,98241,3,2015
0.25,98251,3,2015
0.487,98252,3,2015
0.274,98258,3,2015
0.383,98270,3,2015
0.357,98271,3,2015
0.247,98272,3,2015
0.233,98275,3,2015
0,98288,3,2015
0.259,98290,3,2015
0.2,98292,3,2015
0.357,98294,3,2015
0.247,98296,3,2015
0.193,98001,4,2015
0.316,98002,4,2015
0.336,98003,4,2015
0.303,98004,4,2015
0.426,98005,4,2015
0.553,98006,4,2015
0.373,98007,4,2015
0.474,98008,4,2015
0.478,98010,4,2015
0.333,98011,4,2015
0.311,98012,4,2015
0.15,98014,4,2015
0.364,98019,4,2015
0.303,98020,4,2015
0.341,98021,4,2015
0.203,98022,4,2015
0.311,98023,4,2015
0.067,98024,4,2015
0.392,98026,4,2015
0.366,98027,4,2015
0.277,98028,4,2015
0.371,98029,4,2015
0.377,98030,4,2015
0.411,98031,4,2015
0.301,98032,4,2015
0.354,98033,4,2015
0.464,98034,4,2015
0.308,98036,4,2015
0.389,98037,4,2015
0.361,98038,4,2015
0.385,98039,4,2015
0.341,98040,4,2015
0.318,98042,4,2015
0.467,98043,4,2015
0.385,98045,4,2015
0.5,98047,4,2015
0,98050,4,2015
0.143,98051,4,2015
0.5,98052,4,2015
0.252,98053,4,2015
0.506,98055,4,2015
0.364,98056,4,2015
0.333,98057,4,2015
0.347,98058,4,2015
0.354,98059,4,2015
0.354,98065,4,2015
0.433,98070,4,2015
0.398,98072,4,2015
0.385,98074,4,2015
0.388,98075,4,2015
0.356,98077,4,2015
0.303,98087,4,2015
0.307,98092,4,2015
0.474,98101,4,2015
0.414,98102,4,2015
0.606,98103,4,2015
0.238,98104,4,2015
0.576,98105,4,2015
0.442,98106,4,2015
0.556,98107,4,2015
0.407,98108,4,2015
0.423,98109,4,2015
0.513,98112,4,2015
0.6,98115,4,2015
0.449,98116,4,2015
0.552,98117,4,2015
0.506,98118,4,2015
0.455,98119,4,2015
0.325,98121,4,2015
0.476,98122,4,2015
0.464,98125,4,2015
0.398,98126,4,2015
0.393,98133,4,2015
0,98134,4,2015
0.451,98136,4,2015
0.47,98144,4,2015
0.377,98146,4,2015
0.385,98148,4,2015
0.415,98155,4,2015
0,98164,4,2015
0.333,98166,4,2015
0.351,98168,4,2015
0.541,98177,4,2015
0.451,98178,4,2015
0.468,98188,4,2015
0.264,98198,4,2015
0.604,98199,4,2015
0.366,98201,4,2015
0.303,98203,4,2015
0.365,98204,4,2015
1,98205,4,2015
0.359,98208,4,2015
0.287,98223,4,2015
0,98224,4,2015
0.125,98241,4,2015
0.143,98251,4,2015
0.4,98252,4,2015
0.33,98258,4,2015
0.414,98270,4,2015
0.376,98271,4,2015
0.305,98272,4,2015
0.25,98275,4,2015
0,98288,4,2015
0.277,98290,4,2015
0.286,98292,4,2015
0.294,98294,4,2015
0.31,98296,4,2015
0.336,98001,5,2015
0.378,98002,5,2015
0.375,98003,5,2015
0.346,98004,5,2015
0.548,98005,5,2015
0.531,98006,5,2015
0.509,98007,5,2015
0.462,98008,5,2015
0.579,98010,5,2015
0.402,98011,5,2015
0.321,98012,5,2015
0.233,98014,5,2015
0.406,98019,5,2015
0.287,98020,5,2015
0.385,98021,5,2015
0.299,98022,5,2015
0.355,98023,5,2015
0.095,98024,5,2015
0.414,98026,5,2015
0.381,98027,5,2015
0.366,98028,5,2015
0.451,98029,5,2015
0.432,98030,5,2015
0.436,98031,5,2015
0.395,98032,5,2015
0.333,98033,5,2015
0.489,98034,5,2015
0.335,98036,5,2015
0.406,98037,5,2015
0.396,98038,5,2015
0.294,98039,5,2015
0.382,98040,5,2015
0.372,98042,5,2015
0.494,98043,5,2015
0.455,98045,5,2015
0.611,98047,5,2015
0.5,98050,5,2015
0.222,98051,5,2015
0.5,98052,5,2015
0.241,98053,5,2015
0.469,98055,5,2015
0.472,98056,5,2015
0.389,98057,5,2015
0.389,98058,5,2015
0.35,98059,5,2015
0.429,98065,5,2015
0.238,98070,5,2015
0.441,98072,5,2015
0.444,98074,5,2015
0.377,98075,5,2015
0.276,98077,5,2015
0.31,98087,5,2015
0.329,98092,5,2015
0.465,98101,5,2015
0.506,98102,5,2015
0.628,98103,5,2015
0.381,98104,5,2015
0.602,98105,5,2015
0.531,98106,5,2015
0.633,98107,5,2015
0.386,98108,5,2015
0.448,98109,5,2015
0.5,98112,5,2015
0.659,98115,5,2015
0.486,98116,5,2015
0.649,98117,5,2015
0.557,98118,5,2015
0.492,98119,5,2015
0.37,98121,5,2015
0.561,98122,5,2015
0.539,98125,5,2015
0.468,98126,5,2015
0.486,98133,5,2015
0,98134,5,2015
0.48,98136,5,2015
0.567,98144,5,2015
0.465,98146,5,2015
0.429,98148,5,2015
0.485,98155,5,2015
0,98164,5,2015
0.439,98166,5,2015
0.45,98168,5,2015
0.531,98177,5,2015
0.447,98178,5,2015
0.531,98188,5,2015
0.301,98198,5,2015
0.585,98199,5,2015
0.398,98201,5,2015
0.324,98203,5,2015
0.322,98204,5,2015
1,98205,5,2015
0.39,98208,5,2015
0.277,98223,5,2015
0,98224,5,2015
0.2,98241,5,2015
0.222,98251,5,2015
0.256,98252,5,2015
1,98256,5,2015
0.341,98258,5,2015
0.39,98270,5,2015
0.395,98271,5,2015
0.316,98272,5,2015
0.266,98275,5,2015
0,98288,5,2015
0.312,98290,5,2015
0.281,98292,5,2015
0.371,98294,5,2015
0.328,98296,5,2015
0.437,98001,6,2015
0.394,98002,6,2015
0.384,98003,6,2015
0.346,98004,6,2015
0.558,98005,6,2015
0.558,98006,6,2015
0.5,98007,6,2015
0.486,98008,6,2015
0.476,98010,6,2015
0.444,98011,6,2015
0.358,98012,6,2015
0.219,98014,6,2015
0.353,98019,6,2015
0.36,98020,6,2015
0.415,98021,6,2015
0.316,98022,6,2015
0.454,98023,6,2015
0.208,98024,6,2015
0,98025,6,2015
0.462,98026,6,2015
0.393,98027,6,2015
0.428,98028,6,2015
0.526,98029,6,2015
0.456,98030,6,2015
0.453,98031,6,2015
0.405,98032,6,2015
0.371,98033,6,2015
0.46,98034,6,2015
0.383,98036,6,2015
0.43,98037,6,2015
0.409,98038,6,2015
0.211,98039,6,2015
0.374,98040,6,2015
0.377,98042,6,2015
0.536,98043,6,2015
0.459,98045,6,2015
0.6,98047,6,2015
1,98050,6,2015
0.3,98051,6,2015
0.521,98052,6,2015
0.279,98053,6,2015
0.466,98055,6,2015
0.531,98056,6,2015
0.357,98057,6,2015
0.43,98058,6,2015
0.363,98059,6,2015
0.474,98065,6,2015
0.28,98070,6,2015
0.449,98072,6,2015
0.439,98074,6,2015
0.388,98075,6,2015
0.276,98077,6,2015
0.331,98087,6,2015
0.379,98092,6,2015
0.385,98101,6,2015
0.521,98102,6,2015
0.661,98103,6,2015
0.391,98104,6,2015
0.604,98105,6,2015
0.539,98106,6,2015
0.669,98107,6,2015
0.444,98108,6,2015
0.511,98109,6,2015
0.5,98112,6,2015
0.645,98115,6,2015
0.542,98116,6,2015
0.677,98117,6,2015
0.579,98118,6,2015
0.46,98119,6,2015
0.33,98121,6,2015
0.56,98122,6,2015
0.587,98125,6,2015
0.542,98126,6,2015
0.527,98133,6,2015
0.517,98136,6,2015
0.574,98144,6,2015
0.524,98146,6,2015
0.633,98148,6,2015
0.444,98155,6,2015
0,98164,6,2015
0.419,98166,6,2015
0.468,98168,6,2015
0.523,98177,6,2015
0.453,98178,6,2015
0.444,98188,6,2015
0.369,98198,6,2015
0.567,98199,6,2015
0.425,98201,6,2015
0.348,98203,6,2015
0.372,98204,6,2015
1,98205,6,2015
0.414,98208,6,2015
0.304,98223,6,2015
0,98224,6,2015
0.143,98241,6,2015
0.455,98251,6,2015
0.278,98252,6,2015
1,98256,6,2015
0.389,98258,6,2015
0.402,98270,6,2015
0.43,98271,6,2015
0.292,98272,6,2015
0.309,98275,6,2015
0.143,98288,6,2015
0.296,98290,6,2015
0.333,98292,6,2015
0.222,98294,6,2015
0.328,98296,6,2015
0.46,98001,7,2015
0.483,98002,7,2015
0.41,98003,7,2015
0.316,98004,7,2015
0.532,98005,7,2015
0.523,98006,7,2015
0.457,98007,7,2015
0.462,98008,7,2015
0.304,98010,7,2015
0.515,98011,7,2015
0.36,98012,7,2015
0.325,98014,7,2015
0.436,98019,7,2015
0.339,98020,7,2015
0.411,98021,7,2015
0.368,98022,7,2015
0.425,98023,7,2015
0.2,98024,7,2015
0,98025,7,2015
0.433,98026,7,2015
0.442,98027,7,2015
0.407,98028,7,2015
0.559,98029,7,2015
0.421,98030,7,2015
0.473,98031,7,2015
0.455,98032,7,2015
0.427,98033,7,2015
0.413,98034,7,2015
0.415,98036,7,2015
0.421,98037,7,2015
0.438,98038,7,2015
0.19,98039,7,2015
0.346,98040,7,2015
0.398,98042,7,2015
0.506,98043,7,2015
0.485,98045,7,2015
0.571,98047,7,2015
1,98050,7,2015
0.364,98051,7,2015
0.502,98052,7,2015
0.347,98053,7,2015
0.438,98055,7,2015
0.528,98056,7,2015
0.317,98057,7,2015
0.465,98058,7,2015
0.353,98059,7,2015
0.447,98065,7,2015
0.241,98070,7,2015
0.409,98072,7,2015
0.458,98074,7,2015
0.367,98075,7,2015
0.256,98077,7,2015
0.333,98087,7,2015
0.356,98092,7,2015
0.385,98101,7,2015
0.514,98102,7,2015
0.656,98103,7,2015
0.36,98104,7,2015
0.541,98105,7,2015
0.551,98106,7,2015
0.647,98107,7,2015
0.484,98108,7,2015
0.519,98109,7,2015
0.422,98112,7,2015
0.645,98115,7,2015
0.5,98116,7,2015
0.677,98117,7,2015
0.528,98118,7,2015
0.43,98119,7,2015
0.177,98121,7,2015
0.539,98122,7,2015
0.531,98125,7,2015
0.554,98126,7,2015
0.558,98133,7,2015
0.538,98136,7,2015
0.556,98144,7,2015
0.546,98146,7,2015
0.625,98148,7,2015
0.454,98155,7,2015
0,98164,7,2015
0.408,98166,7,2015
0.509,98168,7,2015
0.532,98177,7,2015
0.461,98178,7,2015
0.466,98188,7,2015
0.386,98198,7,2015
0.49,98199,7,2015
0.452,98201,7,2015
0.373,98203,7,2015
0.341,98204,7,2015
0,98206,7,2015
0.436,98208,7,2015
0,98213,7,2015
0.35,98223,7,2015
0,98224,7,2015
0.143,98241,7,2015
0.5,98251,7,2015
0.421,98252,7,2015
1,98256,7,2015
0.43,98258,7,2015
0.386,98270,7,2015
0.453,98271,7,2015
0.307,98272,7,2015
0.319,98275,7,2015
0.333,98288,7,2015
0.33,98290,7,2015
0.324,98292,7,2015
0.323,98294,7,2015
0.322,98296,7,2015
0.409,98001,8,2015
0.482,98002,8,2015
0.372,98003,8,2015
0.28,98004,8,2015
0.448,98005,8,2015
0.496,98006,8,2015
0.423,98007,8,2015
0.453,98008,8,2015
0.25,98010,8,2015
0.55,98011,8,2015
0.333,98012,8,2015
0.281,98014,8,2015
0.439,98019,8,2015
0.373,98020,8,2015
0.396,98021,8,2015
0.306,98022,8,2015
0.407,98023,8,2015
0.227,98024,8,2015
0,98025,8,2015
0.404,98026,8,2015
0.465,98027,8,2015
0.416,98028,8,2015
0.529,98029,8,2015
0.397,98030,8,2015
0.485,98031,8,2015
0.491,98032,8,2015
0.427,98033,8,2015
0.415,98034,8,2015
0.415,98036,8,2015
0.381,98037,8,2015
0.442,98038,8,2015
0.25,98039,8,2015
0.285,98040,8,2015
0.409,98042,8,2015
0.524,98043,8,2015
0.405,98045,8,2015
0.556,98047,8,2015
1,98050,8,2015
0.5,98051,8,2015
0.457,98052,8,2015
0.379,98053,8,2015
0.405,98055,8,2015
0.454,98056,8,2015
0.273,98057,8,2015
0.435,98058,8,2015
0.348,98059,8,2015
0.404,98065,8,2015
0.242,98070,8,2015
0.414,98072,8,2015
0.39,98074,8,2015
0.326,98075,8,2015
0.293,98077,8,2015
0.354,98087,8,2015
0.351,98092,8,2015
0.396,98101,8,2015
0.404,98102,8,2015
0.676,98103,8,2015
0.263,98104,8,2015
0.525,98105,8,2015
0.525,98106,8,2015
0.602,98107,8,2015
0.556,98108,8,2015
0.557,98109,8,2015
0.462,98112,8,2015
0.618,98115,8,2015
0.466,98116,8,2015
0.656,98117,8,2015
0.497,98118,8,2015
0.414,98119,8,2015
0.092,98121,8,2015
0.563,98122,8,2015
0.511,98125,8,2015
0.547,98126,8,2015
0.525,98133,8,2015
0.555,98136,8,2015
0.477,98144,8,2015
0.56,98146,8,2015
0.588,98148,8,2015
0.392,98155,8,2015
0,98164,8,2015
0.359,98166,8,2015
0.51,98168,8,2015
0.515,98177,8,2015
0.436,98178,8,2015
0.453,98188,8,2015
0.356,98198,8,2015
0.507,98199,8,2015
0.438,98201,8,2015
0.4,98203,8,2015
0.379,98204,8,2015
0.667,98205,8,2015
0,98206,8,2015
0.423,98208,8,2015
0,98213,8,2015
0.353,98223,8,2015
0,98224,8,2015
0.125,98241,8,2015
0.393,98251,8,2015
0.5,98252,8,2015
0.455,98258,8,2015
0.38,98270,8,2015
0.415,98271,8,2015
0.309,98272,8,2015
0.311,98275,8,2015
0.5,98288,8,2015
0.321,98290,8,2015
0.345,98292,8,2015
0.231,98294,8,2015
0.324,98296,8,2015
